Feature,Coefficient
cs,0.001963303039713381
same,0.001963303039713381
situaciones,0.001963303039713381
life,0.001963303039713381
presents,0.001963303039713381
justificando,0.001963303039713381
turn,0.001963303039713381
security,0.001963303039713381
affects,0.001963303039713381
asignaste,0.001963303039713381
whether,0.001963303039713381
products,0.001963303039713381
at,0.001963303039713381
cycle,0.001963303039713381
irreversibles,0.001963303039713381
purpose,0.001963303039713381
performing,0.001963303039713381
associated,0.001963303039713381
símbolos,0.001963303039713381
costs,0.001963303039713381
people,0.001963303039713381
intercambiadas,0.001963303039713381
vulnerabilidades,0.001963303039713381
determining,0.001963303039713381
ciclo,0.001963303039713381
risks,0.001963303039713381
nd,0.001963303039713381
daños,0.001963303039713381
humanas,0.001963303039713381
cn,0.001963303039713381
causar,0.001963303039713381
rests,0.001963303039713381
change,0.001963303039713381
cm,0.001963303039713381
vidas,0.001963303039713381
part,0.001963303039713381
primeras,0.0019395413330117826
encuestas,0.0018745914752362983
previamente,0.0018028272041163019
resumir,0.0017890604563158554
colombia,0.0017806237215279577
logrados,0.001744017726679844
resaltando,0.0017199099848311352
deficiencias,0.0016938720896948008
cms,0.001681032155851849
subtitulo,0.001681032155851849
estimo,0.001681032155851849
68,0.001675167225262344
basili,0.001675167225262344
caliad,0.001675167225262344
provoca,0.001675167225262344
separarlas,0.001675167225262344
categoría,0.001675167225262344
calculan,0.001675167225262344
73,0.001675167225262344
analizado,0.001675167225262344
salta,0.001675167225262344
resaltan,0.001675167225262344
pierda,0.001675167225262344
definieron,0.001675167225262344
72,0.001675167225262344
numera,0.001675167225262344
management,0.0015784687574083728
materia,0.0015749965133165476
dotar,0.0015498998693709656
armazones,0.0015498998693709656
pobladas,0.0015498998693709656
pleno,0.0015498998693709656
anchos,0.0015498998693709656
europea,0.0015498998693709656
aéreas,0.0015498998693709656
tecnológico,0.0015498998693709656
desierto,0.0015498998693709656
remota,0.0015498998693709656
cerro,0.0015498998693709656
atacama,0.0015498998693709656
académicas,0.0015498998693709656
expedita,0.0015498998693709656
adoptadas,0.0015498998693709656
tráfico,0.0015498998693709656
paranal,0.0015498998693709656
development,0.0013921289572446929
hardware,0.0013783257257762279
trivial,0.0013342023870873709
demostrar,0.0013342023870873709
básico,0.0013339107086396457
defectos,0.0013305565225028208
varias,0.0013202272047429004
ámbitos,0.0013200579695968177
desarrollados,0.0012994584404676165
combinación,0.0012263583014092674
públicos,0.001214165665635796
elicitation,0.0011139569371206722
analisis,0.0011139569371206722
order,0.0011139569371206722
42,0.0011139569371206722
absoluta,0.0011139569371206722
represent,0.0011139569371206722
one,0.0011139569371206722
move,0.0011139569371206722
you,0.0011139569371206722
piensan,0.0011139569371206722
techniques,0.0011139569371206722
aims,0.0011139569371206722
systematic,0.0011139569371206722
figure,0.0011139569371206722
identifico,0.0011139569371206722
authors,0.0011139569371206722
auscultating,0.0011139569371206722
contribuir,0.0011139569371206722
reemplazaría,0.0011139569371206722
amerita,0.0011139569371206722
divergencia,0.0011139569371206722
mapping,0.0011139569371206722
researchers,0.0011139569371206722
appropriateness,0.0011139569371206722
direction,0.0011139569371206722
mejorable,0.0011020488890229945
peña,0.00104217572379227
tuytelaars,0.00104217572379227
discriminante,0.00104217572379227
346,0.00104217572379227
equivocado,0.00104217572379227
distinctive,0.00104217572379227
demostrado,0.00104217572379227
scale,0.00104217572379227
costado,0.00104217572379227
intuyo,0.00104217572379227
ess,0.00104217572379227
tineye,0.00104217572379227
espero,0.00104217572379227
tinne,0.00104217572379227
spaghetis,0.00104217572379227
lowe,0.00104217572379227
cálculo,0.00104217572379227
speeded,0.00104217572379227
satisfactorias,0.00104217572379227
luc,0.00104217572379227
materias,0.00104217572379227
matlab,0.00104217572379227
sucede,0.00104217572379227
herbert,0.00104217572379227
disponer,0.00104217572379227
proporcional,0.00104217572379227
layout,0.00104217572379227
suyos,0.00104217572379227
mezcladas,0.00104217572379227
features,0.00104217572379227
invariantes,0.00104217572379227
bay,0.00104217572379227
igualdad,0.00104217572379227
deducir,0.00104217572379227
cviu,0.00104217572379227
gool,0.00104217572379227
recuperador,0.00104217572379227
fisher,0.00104217572379227
haga,0.00104217572379227
referenciado,0.00104217572379227
robust,0.00104217572379227
like,0.00104217572379227
recuperadas,0.00104217572379227
keypoints,0.00104217572379227
googlelabs,0.00104217572379227
invariant,0.00104217572379227
andreas,0.00104217572379227
verdaderos,0.00104217572379227
unión,0.00104217572379227
359,0.00104217572379227
eduardo,0.00104217572379227
jaramillo,0.00104217572379227
traducirá,0.00104217572379227
cuantas,0.00104217572379227
incorrecto,0.0009271607691150395
pérdida,0.0008546987732302806
bayesianas,0.0008344181123251327
científica,0.0008088847738410681
mejoras,0.0007575649029295777
crisis,0.0006085409812709815
introducir,0.0006023249133860373
caracterización,0.0005436510157689504
ambas,0.0004615475128411989
nunca,0.00045137292701309315
modo,0.00036950596817267604
lineamientos,0.0003195028673151847
dé,0.0002575630436800501
tendencias,0.00020352036059189456
revisiones,0.0001942250862202137
cómo,0.00012264094361514824
incompleta,5.497096815961377e-05
2009,4.037324490728875e-06
mencionas,-4.4579948142963435e-05
precisamente,-4.743963834548786e-05
traduce,-6.760495188674598e-05
agradecimientos,-0.0002366754589994965
identifique,-0.00024329065129399552
generan,-0.00027181300435599867
pudiesen,-0.00027998986097620967
asegurar,-0.0003678367273869171
relata,-0.00041881189645328015
reportar,-0.00041881189645328015
logistica,-0.00041881189645328015
sap,-0.00041881189645328015
fi,-0.00041881189645328015
espaciados,-0.00041881189645328015
seguidos,-0.00041881189645328015
menús,-0.00041881189645328015
nítida,-0.00041881189645328015
productora,-0.00041881189645328015
humanos,-0.00041881189645328015
cola,-0.00041881189645328015
embonor,-0.00041881189645328015
recomendaría,-0.00041881189645328015
contaba,-0.00041881189645328015
coca,-0.00041881189645328015
reiteradamente,-0.0004616174481407143
haberlo,-0.0004616174481407143
dedicados,-0.0004616174481407143
escribirlo,-0.0004616174481407143
dedicado,-0.0004616174481407143
debía,-0.0004616174481407143
descripción,-0.0004732695401675437
ingenieros,-0.00048081697874725405
docencia,-0.0004821825416558813
comentar,-0.0004978566863513083
ella,-0.0005811493265724518
imagino,-0.0006395194276165409
seguimiento,-0.0007317090363712649
usualmente,-0.0007626505055489423
vale,-0.0007718519354049461
output,-0.0007782580967147899
intelligence,-0.0007782580967147899
tenía,-0.0007782580967147899
funcionan,-0.0007782580967147899
excluye,-0.0007782580967147899
business,-0.0007782580967147899
resultante,-0.0007782580967147899
chilenas,-0.0007782580967147899
desajuste,-0.0007782580967147899
ei,-0.0007782580967147899
hierarchy,-0.0007782580967147899
enfrentado,-0.0007856276961506203
tum,-0.0007856276961506203
makespan,-0.0007856276961506203
db,-0.0007856276961506203
datasm,-0.0007856276961506203
schedule,-0.0007856276961506203
reemplazar,-0.0007856276961506203
roto,-0.0007856276961506203
canónico,-0.0007856276961506203
psplib,-0.0007856276961506203
om,-0.0007856276961506203
wi,-0.0007856276961506203
ocasiones,-0.0008244832061095825
2004b,-0.0008278175501912406
creatividad,-0.0008278175501912406
cierra,-0.0008278175501912406
propio,-0.0008448808560635803
sí,-0.0008802253410992005
méritos,-0.0009588038372227593
distribuida,-0.0009588038372227593
pudiese,-0.0009599741975678993
agrupa,-0.0009599741975678993
exitosa,-0.0009599741975678993
anónimos,-0.0009599741975678993
innovativa,-0.0009599741975678993
modeling,-0.0009599741975678993
completada,-0.0009599741975678993
bpmns,-0.0009599741975678993
peruana,-0.0009599741975678993
bpmnmodeling,-0.0009599741975678993
referenciarla,-0.0009599741975678993
válida,-0.0009599741975678993
intenta,-0.0009604845187395598
futuros,-0.0010117689098766514
ágil,-0.001090554193452279
privacidad,-0.0011086042664831149
tedioso,-0.0011086042664831149
folleto,-0.0011086042664831149
sensación,-0.0011086042664831149
alineado,-0.0011086042664831149
vender,-0.0011086042664831149
colaborativos,-0.0011086042664831149
acuñaron,-0.0011086042664831149
daba,-0.0011086042664831149
participar,-0.0011086042664831149
buzzword,-0.0011086042664831149
evoluciona,-0.0011086042664831149
ayudar,-0.0011086042664831149
cualidades,-0.0011086042664831149
constituir,-0.0011086042664831149
ratos,-0.0011086042664831149
tenían,-0.0011086042664831149
arquitectónicos,-0.0011086042664831149
termino,-0.0011086042664831149
convocatoria,-0.0011543238705674405
acepta,-0.0011543238705674405
reportes,-0.0011543238705674405
sustentados,-0.0011543238705674405
mínima,-0.001177068323617331
inicial,-0.0012015239190209717
entregó,-0.0012067165570567363
45,-0.0012463434001463742
creado,-0.001257764293703871
discutida,-0.001333251241487634
arbitrarias,-0.001333251241487634
distinto,-0.001333251241487634
concuerdan,-0.001333251241487634
negrita,-0.001333251241487634
justificadas,-0.001333251241487634
interlineado,-0.001333251241487634
generadas,-0.0014004634652120145
url,-0.0014165642960929424
restringen,-0.0015536820746382878
impliquen,-0.0016326976999693366
generado,-0.0016326976999693366
propongo,-0.0016326976999693366
markus,-0.0016326976999693366
fce,-0.0016326976999693366
profesora,-0.0016326976999693366
facilitan,-0.0017916043578229915
emplean,-0.0017916043578229915
modifican,-0.0017916043578229915
percibir,-0.0017916043578229915
empirical,-0.0018900024404002642
allá,-0.0019063028794741503
verificar,-0.002029983276137897
mezclados,-0.0020524966081560936
expandir,-0.0020524966081560936
certera,-0.0020524966081560936
usado,-0.0020705857314105153
pre,-0.0020942511562034804
subsección,-0.0021417014371120377
contribuciones,-0.002148665356385158
computacional,-0.0021586834218821826
asocia,-0.0021714071570877102
gráficas,-0.0022288111725359467
middleware,-0.0022461896630437033
decidir,-0.002303909226827516
transmisión,-0.0023052794758287158
reactiva,-0.0023774176437532193
similitudes,-0.0024136972120984545
mover,-0.0024210620029771215
correctivo,-0.0024210620029771215
científicamente,-0.0024210620029771215
impulsivos,-0.0024210620029771215
arreglado,-0.0024210620029771215
incluídas,-0.0024210620029771215
destino,-0.0024210620029771215
continua,-0.0024210620029771215
planilla,-0.0024210620029771215
construidos,-0.0024210620029771215
mala,-0.0024210620029771215
ruidos,-0.0024210620029771215
unirla,-0.0024210620029771215
producción,-0.0024543869916023517
columnas,-0.002457739073482587
visión,-0.0025134716022524087
obtuvieron,-0.0025429654987256796
salvo,-0.0025968095464392366
programación,-0.0026585998167971674
taxonomía,-0.00267577314354852
entonces,-0.0026987851473064726
planes,-0.002706041544341708
proviene,-0.002706041544341708
concluyentes,-0.002706041544341708
desconectadas,-0.002706041544341708
superficial,-0.002706041544341708
objetivamente,-0.002706041544341708
apresurado,-0.002706041544341708
ministerio,-0.002706041544341708
ejercicio,-0.002706041544341708
aprender,-0.002706041544341708
aprenden,-0.002706041544341708
separadas,-0.002706041544341708
pogramacion,-0.002706041544341708
alice,-0.002706041544341708
fomentar,-0.002706041544341708
pensamiento,-0.002706041544341708
volver,-0.0027272678360930297
respaldadas,-0.0027547754550046686
esquematizar,-0.002763069604142697
textos,-0.0028138976301214135
eso,-0.0029488737371714574
le,-0.0029708619403231063
generalmente,-0.0031831183691308747
cierta,-0.003204777677766663
finalidad,-0.003220182681274199
aplicabilidad,-0.0032258542241852097
educción,-0.0032589440829438256
tecnologia,-0.00327098689632821
ubertaxi,-0.00327098689632821
numeradas,-0.00327098689632821
cortaba,-0.00327098689632821
intervenir,-0.00327098689632821
arrojan,-0.00327098689632821
conformidad,-0.00327098689632821
relacion,-0.00327098689632821
deformado,-0.00327098689632821
antecedentes,-0.003275779178571337
reconocer,-0.0033162152598053244
mencionados,-0.0033404612620021343
rup,-0.0034197270855945883
realización,-0.0034251746717899917
autenticación,-0.003507263967583506
ajuste,-0.0035800393214822086
vaga,-0.0035800393214822086
direcciones,-0.0035800393214822086
marcada,-0.003616150502693884
feng,-0.003616150502693884
mostrada,-0.003616150502693884
trapezoidal,-0.003616150502693884
gestores,-0.0037212102991016887
resaltar,-0.0037721062843487805
distancia,-0.0038279655420935593
rasgos,-0.0038279655420935593
recorrer,-0.0038279655420935593
vuestro,-0.0038279655420935593
mahalanobis,-0.0038279655420935593
hayan,-0.0038279655420935593
proyector,-0.0038279655420935593
iluminación,-0.0038279655420935593
rbg,-0.0038279655420935593
milimétrica,-0.0038279655420935593
vuestra,-0.0038279655420935593
camino,-0.0038279655420935593
simpleza,-0.0038279655420935593
elevados,-0.0038279655420935593
califica,-0.0038279655420935593
desarrolla,-0.0038279655420935593
haz,-0.0038279655420935593
good,-0.0038279655420935593
funcionar,-0.0038279655420935593
escaneados,-0.0038279655420935593
yuv,-0.0038279655420935593
dudo,-0.0038279655420935593
premisa,-0.0038279655420935593
probaron,-0.0038279655420935593
subrayada,-0.0038279655420935593
escaneo,-0.0038279655420935593
enumerado,-0.0038279655420935593
convencional,-0.0038279655420935593
reconstruir,-0.0038279655420935593
originality,-0.0038279655420935593
peca,-0.0038279655420935593
costes,-0.0038279655420935593
estéreo,-0.0038279655420935593
coste,-0.0038279655420935593
acompaña,-0.0038279655420935593
estable,-0.0038279655420935593
proposición,-0.0038279655420935593
controlados,-0.0038279655420935593
exteriores,-0.0038279655420935593
obtienes,-0.0038279655420935593
involucra,-0.003829314673057602
moneda,-0.0038533054801136515
introductorios,-0.0038533054801136515
ampliada,-0.0038533054801136515
iniciativa,-0.0038533054801136515
843,-0.0038533054801136515
coloquial,-0.0038533054801136515
parsa,-0.0038533054801136515
travel,-0.0038533054801136515
833,-0.0038533054801136515
tourism,-0.0038533054801136515
building,-0.0038533054801136515
cobanoglu,-0.0038533054801136515
commitment,-0.0038533054801136515
generation,-0.0038533054801136515
nusair,-0.0038533054801136515
colombianos,-0.0038533054801136515
retailers,-0.0038533054801136515
limpiador,-0.003957338458436983
citadas,-0.0039680928228838785
explorar,-0.0039966405240445
lineas,-0.004042568601851143
extensos,-0.004042568601851143
proteínas,-0.004042568601851143
molecular,-0.004042568601851143
explorado,-0.004042568601851143
pliegue,-0.004042568601851143
oa,-0.004065151756604653
determinado,-0.0042820854892617975
ej,-0.004297301201064402
reparación,-0.004326216432211193
fuerza,-0.00435139157814768
aclarados,-0.00435139157814768
extraídos,-0.00435139157814768
compatibles,-0.00435139157814768
gramáticos,-0.00435139157814768
merecen,-0.00435139157814768
alzaría,-0.00435139157814768
lograda,-0.00435139157814768
toman,-0.00435139157814768
proyección,-0.00435139157814768
familiarizados,-0.00435139157814768
analizar,-0.004351417151775512
convergencia,-0.004356610070176199
términos,-0.004370905619189233
central,-0.004440378989996481
cpu,-0.004465178388291463
manejar,-0.004466718924825664
mide,-0.004477870299758803
realizaron,-0.004567702908054948
copia,-0.004594210752289474
correcto,-0.004600148341863138
existente,-0.004618943619892447
hablan,-0.004634347452833661
enlace,-0.004706294834076523
neuronales,-0.004710955231326986
cercanos,-0.004737592090259748
reporta,-0.00474412821149089
opinión,-0.004746278679643931
atributo,-0.004806313659242693
definidos,-0.004851528458375676
toma,-0.004985253699434006
ese,-0.004995840891657998
citan,-0.005046336815238189
gpus,-0.0050674277416021965
relacionando,-0.0050674277416021965
contextualizadas,-0.0050674277416021965
ieee,-0.00511547309903147
mostradas,-0.005127121362604961
research,-0.005228568356874803
equivalentes,-0.005259816308726615
excesivo,-0.00526035775606418
breves,-0.005276373581925572
ejecutar,-0.005316645811662102
computer,-0.005346530067942345
foss,-0.005470567007296866
facilitó,-0.005470567007296866
nxn,-0.005470567007296866
alimentar,-0.005470567007296866
representando,-0.005470567007296866
innovaciones,-0.005470567007296866
free,-0.005470567007296866
cmm,-0.005470567007296866
transformar,-0.005470567007296866
disposición,-0.005470567007296866
visualice,-0.005470567007296866
dsl,-0.005470567007296866
recupera,-0.005470567007296866
discutido,-0.005470567007296866
password,-0.005470567007296866
ferrocarriles,-0.005470567007296866
expresarse,-0.005470567007296866
transformaciones,-0.005470567007296866
fcab,-0.005470567007296866
deberán,-0.005470567007296866
avala,-0.005470567007296866
portales,-0.005470567007296866
plausible,-0.005470567007296866
openssh,-0.005470567007296866
correlacionan,-0.005470567007296866
estaría,-0.005470567007296866
equilibrado,-0.005470567007296866
ssh,-0.005470567007296866
ampl,-0.005470567007296866
genérico,-0.005470567007296866
tarjeta,-0.005470567007296866
lenta,-0.005470567007296866
lento,-0.005470567007296866
sufrir,-0.005470567007296866
análogamente,-0.005470567007296866
libres,-0.005470567007296866
entramado,-0.005470567007296866
lástima,-0.005470567007296866
produce,-0.00557587695700348
imposible,-0.005586596004622785
globos,-0.005624271195341464
detrás,-0.005636386476081742
cremillas,-0.005636386476081742
larman,-0.005636386476081742
federales,-0.0056533340034629845
sola,-0.005674891692255164
afirmado,-0.005748304389954339
despliegue,-0.005748304389954339
elaborados,-0.005748304389954339
contribuyen,-0.005748304389954339
thorch,-0.005748304389954339
operatividad,-0.005748304389954339
etsi,-0.005748304389954339
blackberry,-0.005748304389954339
glosario,-0.005748304389954339
difíciles,-0.005748304389954339
relaciona,-0.005748304389954339
índices,-0.005791758318982688
mejorando,-0.005793200517536904
innovador,-0.005819647154577507
expone,-0.005820088018373423
comprender,-0.005935475187889889
brasil,-0.006016899475617314
xi,-0.006016899475617314
joomla,-0.006016899475617314
solano,-0.006016899475617314
núcleo,-0.006016899475617314
sds,-0.006016899475617314
manejador,-0.006016899475617314
montería,-0.006016899475617314
consideraron,-0.006016899475617314
dwr,-0.006016899475617314
gtz,-0.006016899475617314
llamadas,-0.006016899475617314
malas,-0.006016899475617314
derecho,-0.006016899475617314
depurado,-0.006016899475617314
28,-0.006016899475617314
mantenimiento,-0.006016899475617314
quito,-0.006016899475617314
fundamentación,-0.006016899475617314
unesco,-0.006016899475617314
through,-0.006016899475617314
municipios,-0.006016899475617314
motivó,-0.006016899475617314
corrupción,-0.006016899475617314
podido,-0.006016899475617314
septiembre,-0.006016899475617314
indias,-0.006016899475617314
fomento,-0.006016899475617314
nación,-0.006016899475617314
wiki,-0.006016899475617314
directwebremoting,-0.006016899475617314
negrete,-0.006016899475617314
brasilia,-0.006016899475617314
cartagena,-0.006016899475617314
político,-0.006016899475617314
desmonte,-0.006016899475617314
revelo,-0.006016899475617314
batista,-0.006016899475617314
primordial,-0.006016899475617314
langs,-0.006016899475617314
htm,-0.006016899475617314
federación,-0.006016899475617314
verbales,-0.006016899475617314
ict,-0.006016899475617314
iberoamericano,-0.006016899475617314
oviedo,-0.006016899475617314
iadb,-0.006016899475617314
abril,-0.006016899475617314
proporcionen,-0.006016899475617314
toro,-0.006016899475617314
gobernabilidad,-0.006016899475617314
colombiana,-0.006016899475617314
giraldo,-0.006016899475617314
perez,-0.006016899475617314
participation,-0.006016899475617314
construido,-0.006016899475617314
site_6198_s,-0.006016899475617314
latina,-0.006016899475617314
cuentas,-0.006016899475617314
cultura,-0.006016899475617314
escogida,-0.006016899475617314
mecanismos,-0.006016899475617314
apache_wicket,-0.006016899475617314
cuestionamiento,-0.006016899475617314
delinea,-0.006016899475617314
velez,-0.006016899475617314
democracy,-0.006016899475617314
democracia,-0.006016899475617314
estandar,-0.006016899475617314
wicket,-0.006016899475617314
representativa,-0.006016899475617314
reportadas,-0.006016899475617314
citizen,-0.006016899475617314
ecuador,-0.006016899475617314
aportaciones,-0.00601879769962305
2006,-0.006044091630304745
estamos,-0.006078114256768542
desarrollada,-0.006085170628998233
quita,-0.006131672042805227
explicado,-0.006137688314116314
acuáticos,-0.006159606215050127
implementaciones,-0.006176032008085319
vería,-0.006249027545070675
recolección,-0.006266967179926745
aconsejado,-0.0062927918484121294
parecido,-0.0062927918484121294
ejecutándose,-0.0062927918484121294
aplicativo,-0.0062927918484121294
reflejada,-0.0062927918484121294
evolutivos,-0.0062927918484121294
planteamientos,-0.0062927918484121294
section,-0.0062927918484121294
descriptiva,-0.0063120859129138255
establecidas,-0.0063120859129138255
repetidas,-0.006414914497253149
scheduling,-0.006501991723285918
relativos,-0.006557503021884713
recomendadas,-0.006603021512492483
sirvió,-0.006603021512492483
originarla,-0.006603021512492483
proactivo,-0.006603021512492483
visualización,-0.006676516930003607
respeta,-0.006718752591835088
adjetivos,-0.006828737846861882
mayoría,-0.006854984258243836
refinar,-0.0069039480641327365
resumiendo,-0.006952493977577708
frente,-0.006987276814089272
article,-0.007062125077150379
involucrados,-0.007087649996174118
américa,-0.007125503742100428
ubicuo,-0.007134997485690563
variaciones,-0.007134997485690563
educacionales,-0.007134997485690563
cambia,-0.007156719689413069
apego,-0.007156719689413069
promesa,-0.007156719689413069
modelando,-0.007156719689413069
diluye,-0.007156719689413069
intermedios,-0.007156719689413069
producido,-0.007156719689413069
basando,-0.007156719689413069
reunión,-0.007156719689413069
retrospectiva,-0.007156719689413069
aclararlo,-0.007156719689413069
graves,-0.007164664271946716
use,-0.007191871396588199
with,-0.007274360573795354
correctamente,-0.0073238568434838116
agregaron,-0.00737388828805867
revisarlo,-0.00737388828805867
efectivo,-0.00737388828805867
filas,-0.007390678220793677
partiendo,-0.007416441479914007
regiones,-0.007416441479914007
prolijidad,-0.007416441479914007
destina,-0.007416441479914007
agrupar,-0.007416441479914007
precisas,-0.007416441479914007
finaliza,-0.007416441479914007
reduce,-0.007416441479914007
nace,-0.007416441479914007
explotándolos,-0.007416441479914007
demuestran,-0.007416441479914007
incomprensible,-0.007416441479914007
forman,-0.007416441479914007
pierde,-0.007416441479914007
dichos,-0.0074258425098491345
encontramos,-0.007425982279316487
comprenda,-0.007425982279316487
aportaron,-0.007425982279316487
explícito,-0.007425982279316487
terminar,-0.007425982279316487
empíricamente,-0.007425982279316487
difiere,-0.007425982279316487
soportar,-0.007425982279316487
desorientada,-0.007425982279316487
comando,-0.007425982279316487
indirectamente,-0.007425982279316487
virtudes,-0.007425982279316487
explique,-0.007425982279316487
alineadas,-0.007425982279316487
mera,-0.007425982279316487
esgrimidos,-0.007425982279316487
entenderá,-0.007425982279316487
párrado,-0.007425982279316487
soporten,-0.007425982279316487
eché,-0.007425982279316487
soportados,-0.007425982279316487
analizando,-0.007425982279316487
5o,-0.007425982279316487
owasp,-0.0074291537333795715
banca,-0.0074291537333795715
internacional,-0.0074694513493134196
real,-0.00747196530474894
costos,-0.00753106746848253
centrar,-0.007562646803615681
subjetiva,-0.007578746482122409
límites,-0.007578746482122409
permitiría,-0.007578746482122409
evalúe,-0.007578746482122409
compromiso,-0.007578746482122409
gestionan,-0.007578746482122409
lickert,-0.007578746482122409
clasificarse,-0.007578746482122409
constructos,-0.007578746482122409
propios,-0.007578746482122409
priorizar,-0.007578746482122409
btm,-0.007578746482122409
impactan,-0.007578746482122409
precepción,-0.007578746482122409
personal,-0.007578746482122409
cios,-0.007578746482122409
respondidas,-0.007578746482122409
significativa,-0.0075877550686717365
pymes,-0.007591889658396661
costas,-0.00769113448809635
marinos,-0.00769113448809635
faltante,-0.00769113448809635
almacén,-0.00769113448809635
editado,-0.00769113448809635
completarse,-0.00769113448809635
importancia,-0.00770577050427462
consiste,-0.0077958186636299925
indicar,-0.0078093017426596615
exponen,-0.007922321678133832
understanding,-0.008025379457596609
image,-0.008025379457596609
hubiera,-0.008081445160850523
implementada,-0.00814880385667916
previas,-0.00814880385667916
obtenida,-0.008211609975467105
incluyen,-0.00832332532428492
cuya,-0.00833009723881252
propias,-0.008356120390246578
resumen,-0.00835875101604969
jobs,-0.00837427607730896
trabajadas,-0.00837427607730896
oculto,-0.00837427607730896
gratuitos,-0.008410759827594864
persistencia,-0.008410759827594864
obviando,-0.008410759827594864
personales,-0.008410759827594864
gps,-0.00847474863009631
estados,-0.008492749231772687
crosscutting,-0.00869764708927733
aspects,-0.00869764708927733
poa,-0.00869764708927733
congruencia,-0.00869764708927733
permitts,-0.00869764708927733
classic,-0.00869764708927733
modularizing,-0.00869764708927733
modularizong,-0.00869764708927733
modules,-0.00869764708927733
agregan,-0.00869764708927733
aspect,-0.00869764708927733
tries,-0.00869764708927733
cásico,-0.00869764708927733
concerns,-0.00869764708927733
hegemonía,-0.00869764708927733
terminaría,-0.00869764708927733
resalte,-0.00869764708927733
verifica,-0.00869764708927733
aosd,-0.00869764708927733
rehacer,-0.00869764708927733
oúltimo,-0.00869764708927733
colombiano,-0.008722941019959043
portal,-0.008722941019959043
argumentando,-0.008765346577641577
validarlos,-0.008765346577641577
grottke,-0.008765346577641577
vacíos,-0.008765346577641577
basen,-0.008765346577641577
nichos,-0.008765346577641577
entraría,-0.008765346577641577
contextualizarse,-0.008765346577641577
caracterízación,-0.008765346577641577
michael,-0.008765346577641577
caracterizan,-0.008765346577641577
asignar,-0.008765346577641577
restructurar,-0.008765346577641577
acercamientos,-0.008765346577641577
probados,-0.008765346577641577
seleccionan,-0.008765346577641577
ubican,-0.008765346577641577
replantear,-0.008765346577641577
tuvieron,-0.008765346577641577
978,-0.008765346577641577
pares,-0.008765346577641577
serna,-0.008765346577641577
reconocidos,-0.008765346577641577
determinó,-0.008765346577641577
adolecente,-0.008765346577641577
posiblemente,-0.008765346577641577
identificado,-0.008765346577641577
hacerse,-0.008765346577641577
capaz,-0.008789131377599459
avances,-0.008793210439233269
inicio,-0.008841609140958544
expuesta,-0.008863906656628676
plan,-0.00891199772361003
configurar,-0.008960209765924897
visser,-0.009025428116863785
1145,-0.009025428116863785
ny,-0.009025428116863785
klint,-0.009025428116863785
1118892,-0.009025428116863785
parser,-0.009025428116863785
0360,-0.009025428116863785
apis,-0.009025428116863785
heering,-0.009025428116863785
convencer,-0.009025428116863785
medible,-0.009025428116863785
numpages,-0.009025428116863785
joost,-0.009025428116863785
37,-0.009025428116863785
paul,-0.009025428116863785
sloane,-0.009025428116863785
number,-0.009025428116863785
dsls,-0.009025428116863785
languages,-0.009025428116863785
electivo,-0.009025428116863785
1118890,-0.009025428116863785
when,-0.009025428116863785
0362,-0.009025428116863785
352035,-0.009025428116863785
antlr,-0.009025428116863785
sigplan,-0.009025428116863785
vandeursen,-0.009025428116863785
librería,-0.009025428116863785
anthony,-0.009025428116863785
marjan,-0.009025428116863785
mernik,-0.009025428116863785
344,-0.009025428116863785
apple,-0.009025428116863785
permitió,-0.009025428116863785
interprete,-0.009025428116863785
june,-0.009025428116863785
jun,-0.009025428116863785
ortografías,-0.009025428116863785
35,-0.009025428116863785
december,-0.009025428116863785
surv,-0.009025428116863785
dec,-0.009025428116863785
verdadera,-0.009025428116863785
pages,-0.009025428116863785
ddl,-0.009025428116863785
352029,-0.009025428116863785
author,-0.009025428116863785
annotated,-0.009025428116863785
siri,-0.009025428116863785
significando,-0.009025428116863785
2000,-0.009025428116863785
igualar,-0.009025428116863785
316,-0.009025428116863785
acmid,-0.009025428116863785
title,-0.009025428116863785
not,-0.009025428116863785
york,-0.009025428116863785
address,-0.009025428116863785
develop,-0.009025428116863785
issue_date,-0.009025428116863785
serena,-0.009025428116863785
deursen,-0.009025428116863785
canónicas,-0.009025428116863785
bibliography,-0.009025428116863785
comput,-0.009025428116863785
1340,-0.009025428116863785
26,-0.009025428116863785
doi,-0.009025428116863785
0300,-0.009025428116863785
new,-0.009025428116863785
docentes,-0.009025428116863785
arie,-0.009025428116863785
year,-0.009025428116863785
month,-0.009025428116863785
intérprete,-0.009025428116863785
agradable,-0.009025428116863785
now,-0.009025428116863785
llevarse,-0.009025428116863785
calculadora,-0.009025428116863785
jan,-0.009025428116863785
issn,-0.009025428116863785
publisher,-0.009025428116863785
dla,-0.009025428116863785
ofrecer,-0.009051182233523358
nemónicos,-0.009060640259740243
relacionarlos,-0.009067555181388874
detection,-0.009067555181388874
morfología,-0.009067555181388874
special,-0.009067555181388874
98,-0.009067555181388874
cifras,-0.009067555181388874
eye,-0.009067555181388874
ubicar,-0.009067555181388874
aciertos,-0.009067555181388874
hacerlos,-0.009067555181388874
psicológicos,-0.009067555181388874
falsos,-0.009067555181388874
empleados,-0.009067555181388874
april,-0.009067555181388874
basta,-0.009067555181388874
positivos,-0.00913398372407973
estándar,-0.009143232152578958
últimamente,-0.00925034636126616
repetida,-0.00926623122922248
éxito,-0.00941670266797636
